,Name,State,Latitude,Longitude,Elevation,Mean temp winter,Mean temp spring,Mean temp summer,Mean temp autumn,Min temp winter,Max temp winter,Min temp spring,Max temp spring,Min temp summer,Max temp summer,Min temp autumn,Max temp autumn,Mean dew point winter,Mean dew point spring,Mean dew point summer,Mean dew point autumn,Mean sea level pressure winter,Mean sea level pressure spring,Mean sea level pressure summer,Mean sea level pressure autumn,Mean clouds clear percentage winter,Mean clouds clear percentage spring,Mean clouds clear percentage summer,Mean clouds clear percentage autumn,Mean clouds few percentage winter,Mean clouds few percentage spring,Mean clouds few percentage summer,Mean clouds few percentage autumn,Mean clouds scattered percentage winter,Mean clouds scattered percentage spring,Mean clouds scattered percentage summer,Mean clouds scattered percentage autumn,Mean clouds broken percentage winter,Mean clouds broken percentage spring,Mean clouds broken percentage summer,Mean clouds broken percentage autumn,Mean clouds overcast percentage winter,Mean clouds overcast percentage spring,Mean clouds overcast percentage summer,Mean clouds overcast percentage autumn,Heat index mean winter,Heat index mean summer,Heat index mean autumn,Wind chill mean winter,Wind chill mean spring,Wind chill mean summer,Wind chill mean autumn,Average wind speed winter,Average wind speed spring,Average wind speed summer,Average wind speed autumn,Percentage calm winter,Percentage calm spring,Percentage calm summer,Percentage calm autumn,Mean wind vector direction winter,Mean wind vector direction spring,Mean wind vector direction summer,Mean wind vector direction autumn,Mean wind vector magnitude winter,Mean wind vector magnitude spring,Mean wind vector magnitude summer,Mean wind vector magnitude autumn,Prevailing wind direction winter,Prevailing wind direction spring,Prevailing wind direction summer,Prevailing wind direction autumn,Prevailing wind percentage winter,Prevailing wind percentage spring,Prevailing wind percentage summer,Prevailing wind percentage autumn,Secondary wind direction winter,Secondary wind direction spring,Secondary wind direction summer,Secondary wind direction autumn,Secondary wind percentage winter,Secondary wind percentage spring,Secondary wind percentage summer,Secondary wind percentage autumn
683,JACKSONVILLE NAS, FL,30.2333,-81.6667,6.1,59.60496923805017,75.37256677229516,82.95052059755545,68.38394946186243,50.1,74.7,59.3,89.4,75.8,90.4,54.6,85.8,47.33355418835779,61.24124038026256,71.93078315980081,57.87795975666822,1020.1245622337908,1016.471525577184,1015.9867360796742,1018.071970051474,-9979.996213913866,-9635.551652331373,-9931.029470348574,-9905.048104819842,-9980.038949361096,-9636.07021276596,-9930.92408329561,-9905.247730463265,-9980.035778513962,-9636.081982797648,-9930.823313716612,-9905.2534861956,-9980.04912446758,-9636.409370755997,-9930.981982797646,-9905.267103416005,-9980.047846663512,-9636.672249886826,-9931.07605251245,-9905.348993916708,59.60496923805017,87.66591217745587,69.03135236312588,58.68537624230951,75.34395654142145,82.95011317338161,68.10135704258305,8.419687647893989,8.986917157084655,7.767587143503849,8.452597098736549,10.104732607666824,5.267360796740607,6.645767315527388,9.031586335985024,272.35683861807854,170.58035310095065,163.01901312811228,190.7323350491343,2.0437292948414574,2.600724309642372,3.233725667722952,3.834768366869443,1.0,5.0,6.0,1.0,5.292001893043067,4.229062924400181,4.602535083748302,4.493682732802995,17.3,19.9,19.2,28.6,20.35324183625177,23.822725215029426,24.9389316432775,28.97931679925129
684,COLUMBUS METRO AP, GA,32.5161,-84.9422,119.5,51.47245622337908,70.91788139429605,80.5440923494794,60.47393542349088,39.6,70.3,51.3,89.4,68.3,90.1,43.9,84.1,37.91826786559395,55.85871435038479,67.98877320054324,47.85292466073936,1020.458920965452,1016.2020371208692,1015.7994114984158,1019.1490875058494,-5510.145953620445,-816.0053417836125,-1033.542553191489,-3606.724894712213,-5539.604779933743,-870.2438207333635,-1080.9010864644636,-3651.2983621899857,-5539.508424041647,-870.0173381620642,-1080.3265278406518,-3650.928310715956,-5539.361713203975,-872.9809416025352,-1085.0110909913988,-3651.808235844642,-5533.447042120208,-870.2253055681304,-1085.5411045722046,-3647.241132428638,51.47245622337908,82.97197827071074,60.53897987833412,49.931045906294365,70.80873698506112,80.53617021276597,59.87515208235845,6.136867013724562,5.725396106835672,4.910683567224989,5.288160973327094,23.35735920492192,24.17374377546401,25.483567224988683,28.80856340664483,239.30856601987696,193.4282480760525,187.29923042100492,96.1394478240524,1.557217226691907,1.2060660932548666,1.5192394748755094,1.7166120729995318,8.0,3.0,3.0,3.0,4.467581637482253,5.695337256677229,5.153915799004074,3.148806738418344,17.8,15.4,12.7,16.9,17.748603880738287,17.414395654142147,21.27759167043911,21.331445952269537
685,VALDOSTA RGNL AP, GA,30.7825,-83.2767,60.4,55.25447231424515,72.15029425079221,80.28673607967406,63.12915301824988,43.8,74.6,53.0,90.0,69.1,90.6,47.7,85.8,44.251348793185045,59.48972385694884,71.02833861475781,53.43841834347216,1021.3787979176528,1017.3545495699412,1016.9566772295155,1019.5929340196536,-4527.501467108377,-1562.764870982345,-1721.296740606609,-4807.175994384651,-4558.539611926171,-1607.7772747849706,-1760.6485287460391,-4839.413149274685,-4557.093847610034,-1606.407378904482,-1757.7033046627434,-4838.325409452504,-4557.8058684335065,-1609.149343594387,-1761.5203259393388,-4839.574543752925,-4553.5727875059165,-1609.8366681756452,-1765.8038478949748,-4837.714412728124,55.25447231424515,83.87098234495247,63.41034160037435,54.62394699479413,72.11602535083749,80.28248076052512,62.8872250818905,4.416658778987222,4.149162516976007,3.263014938886374,4.073888628919045,33.758353052531945,35.06704391127207,43.00248981439565,37.738839494618624,120.79886417415996,131.8003621548212,124.42779538252604,65.74309780065512,0.9584477046852816,1.5564056133997286,1.6132639203259391,1.977772578380908,5.0,5.0,5.0,2.0,3.0605773781353527,3.87324581258488,3.5735626980534176,2.612540945250351,12.3,16.0,19.5,13.1,15.800757217226693,17.4493435943866,18.163150746944314,19.983621899859617
686,ANDERSON CO AP, SC,34.4978,-82.7097,231.6,46.82508282063417,67.362290629244,78.10887279311906,56.0375292466074,35.5,65.2,46.2,88.0,64.4,89.4,39.2,80.2,33.562328442972074,53.58017202354007,66.4597555454957,44.80257370145063,1019.535257927118,1016.0404708012676,1016.100633770937,1019.1881141787552,-5828.353525792712,-951.2009506564058,-875.9791760977818,-5109.6810481984085,-5856.884902981543,-1006.0861928474422,-925.9535989135354,-5144.595975666824,-5857.135636535732,-1008.3587143503848,-929.4688094160254,-5145.227421619093,-5857.257217226692,-1009.6060660932548,-932.1282480760524,-5145.444595226954,-5850.872503549455,-1004.546355817112,-930.7506564056134,-5140.96724379972,46.82508282063417,79.8301946582164,56.05311183902667,44.626833885470894,67.14160253508376,78.09959257582616,55.21548900327562,6.563227638428774,6.112267994567678,4.879900407424175,5.1993448759943846,22.973166114529107,24.045903123585333,28.522634676324127,32.00383715489004,255.52626597255087,201.33454051607063,149.03485740153917,158.46560598970518,2.2040227165168007,1.9222272521502943,1.5584427342689,1.3250818905007018,6.0,6.0,2.0,2.0,5.61050638902035,5.649162516976007,4.739701222272521,5.491343004211512,17.1,13.4,12.9,21.2,22.187742546142925,20.742824807605253,21.166183793571754,23.382358446420216
687,TUPELO RGNL AP, MS,34.2622,-88.7714,110.0,46.66398485565546,68.59633318243549,79.6726120416478,56.25938231165184,36.7,65.8,48.8,88.8,65.0,90.6,39.6,83.1,35.27132039753904,55.992666364870985,68.2272068809416,45.62756200280768,1020.4349266445812,1015.575147125396,1015.686736079674,1019.4022461394476,-7625.012967345008,-1126.813263920326,-336.4654594839293,-4042.6189985961632,-7636.826691907241,-1177.5683114531462,-391.532186509733,-4081.944361254096,-7636.984855655466,-1180.3389316432776,-395.37292892711633,-4082.722274216191,-7636.471131093232,-1180.8852421910367,-397.7764146672703,-4082.472812353766,-7629.411310932323,-1175.9475328202805,-397.1666364870983,-4074.881516144128,46.66398485565546,82.39904934359438,56.29386991109031,44.01069569332702,68.34843820733364,79.64472612041648,55.160037435657465,7.374301940369144,6.3199185151652335,4.824762335898597,5.856808610201217,15.383672503549455,19.69094612947035,25.88890900860117,24.38773982218063,149.2858495030762,186.67677682209143,147.67224988682662,104.7056621431914,0.7581637482252721,1.6014938886373924,1.1606156631960165,0.839728591483388,5.0,5.0,6.0,1.0,2.7699952673923334,4.468537799909461,3.974649162516976,2.628451099672438,18.4,18.0,17.6,18.6,19.38892569805964,20.714350384789498,17.6181982797646,18.791249415067853
688,GULFPORT - BILOXI AP, MS,30.4119,-89.0808,12.8,55.3916706105064,73.47505658669081,81.87071072883657,63.84773046326625,45.3,70.8,57.0,88.6,72.1,89.5,48.9,85.4,46.33819214387128,63.23263920325939,72.82557718424627,54.43748245203556,1020.3149550402272,1015.7727478497058,1015.3601629696695,1018.557182966776,-8546.48225272125,-1557.3766862833863,-0.5635129017655094,-3424.64347215723,-8554.963180312352,-1596.3954730647351,-43.586102308736976,-3466.485025737014,-8554.717084713677,-1594.5527840651878,-41.81403349932095,-3465.974918109499,-8554.90369143398,-1600.8989135355366,-53.2390221819828,-3468.972905942911,-8552.9957406531,-1601.353055681304,-55.60828429153464,-3467.6964436125413,55.3916706105064,87.18248076052512,64.35297145531118,54.24850922858495,73.42684472612041,81.86772295156179,63.38652316331306,7.580785612872694,7.278044363965596,5.0833408782254415,6.388301357042582,17.433506862281117,19.590583974649164,28.855545495699417,23.330884417407585,67.2962612399432,137.89904934359438,172.24807605251246,49.82592419279364,2.109323237103644,3.131054775916705,2.140334993209597,2.348853532990173,1.0,4.0,5.0,1.0,4.3994320870799815,4.270258035310095,3.802625622453599,3.5741693963500234,21.3,15.2,8.2,24.2,22.40880265026029,25.65975554549569,21.471751923947487,22.76504445484324
689,OLATHE JOHNSON CO AP, KS,38.8317,-94.8897,331.3,34.06772361571226,62.10126754187416,75.99139882299683,47.99358914365934,24.0,55.8,40.9,85.6,59.7,89.5,28.4,76.9,23.57255087553242,49.82512449071978,64.16831145314623,36.95474964904072,1019.5530052058684,1013.520325939339,1014.9532367587144,1018.2868507253158,-4175.7017510648375,-4077.093571751924,-0.2000905387052965,-2921.45601310248,-4213.865593942262,-4114.112630149389,-67.41403349932098,-2972.5353299017315,-4214.593989588264,-4115.813988229969,-71.2970122227252,-2973.634955545157,-4214.294652153337,-4116.671208691715,-73.91199637845179,-2973.7282639213854,-4205.373024136299,-4113.003395201448,-72.69769126301495,-2967.59616284511,34.06772361571226,77.56704391127207,47.9974730931212,27.106625650733555,60.94210049796288,75.98035310095065,44.61291530182499,10.719971604354,10.257265731100045,7.990267089180625,9.69017313991577,4.403502129673449,5.1699411498415575,6.944907197827072,6.137810014038371,259.7283483199243,167.46853779990946,154.8628338614758,208.17126813289656,1.960293421675343,2.67713897691263,3.1590765052059755,2.1357510528778665,5.0,5.0,5.0,5.0,5.286322763842877,4.713897691263015,3.941602535083749,5.749181094992981,20.7,22.4,31.9,27.6,21.5317557974444,25.94631054775917,29.869941149841555,27.647777257838094
690,ALEXANDRIA INTL AP, LA,31.3347,-92.5586,25.6,52.863227638428775,71.8430511543685,80.83494794024445,61.05783809078147,42.3,71.6,54.4,89.4,68.3,92.4,44.6,86.3,43.22120208234737,61.20353100950657,71.31656858306926,51.530556855404775,1020.2694746805493,1015.0466727025804,1015.050067904029,1018.8683668694432,-9089.452531945102,-3455.696876414668,-157.24309642372117,-4776.157416939635,-9094.684193090394,-3491.214214576732,-213.46378451788132,-4811.031539541413,-9094.823473734028,-3493.5791308284297,-218.94277953825264,-4811.98310715957,-9094.762328442972,-3495.426256224536,-222.28374830239923,-4812.653111839027,-9093.050591575957,-3493.9315980081483,-221.95341783612497,-4809.7283107159565,52.863227638428775,84.78478949751019,61.289096864763685,51.37236157122574,71.74794024445451,80.8321865097329,60.47674309780065,7.092806436346426,6.471253961068356,4.287641466727027,5.538558727187646,16.313109323237104,18.9130375735627,31.1142598460842,26.6212915301825,124.25792711784192,156.56813037573562,144.84382073336351,90.61581656527842,1.2119734973970655,2.5918062471706653,1.6529651425984608,1.1202152550304163,4.0,5.0,4.0,4.0,4.6568859441552295,4.688094160253509,4.371208691715708,3.799719232569022,18.7,28.1,17.8,19.7,21.63478466635116,28.33693979176098,19.56120416478044,19.76490407112775
691,MCCOMB/PIKE CO/JOHN E LEWIS AP, MS,31.1828,-90.4708,125.9,52.7859914813062,70.70217292892711,79.33920325939339,60.85231633130557,42.3,71.4,53.8,88.5,68.7,89.5,45.4,84.6,42.55480359678183,60.11195110909914,70.30267089180623,51.1276087973795,1020.1028395646,1015.5329560887278,1015.5427795382526,1018.7886757136172,-8751.375958353054,-4026.005839746492,-1025.7297872340423,-4719.8394946186245,-8758.33904401325,-4057.108239022182,-1075.2429606156632,-4754.704632662611,-8758.759252247988,-4059.168085106384,-1078.361113626075,-4755.978989237248,-8758.696639848557,-4061.393888637392,-1081.865504753282,-4756.445250350959,-8756.335541883578,-4060.883205070168,-1081.4444997736532,-4753.285025737015,52.7859914813062,82.41806247170665,61.03500233972859,51.393942262186464,70.61561792666366,79.33318243549117,60.2583528310716,6.632323710364411,5.692847442281575,3.79429606156632,5.061956013102481,20.14723142451491,25.87605251244907,38.02064282480761,29.92466073935423,171.62612399432086,166.9560887279312,172.9972838388411,93.34627983153956,0.9965925224798864,1.819330013580806,1.1041195110909914,1.0625643425362656,1.0,5.0,5.0,1.0,3.687647893989588,4.302399275690358,4.467632412856497,4.016378100140384,19.7,22.8,16.8,19.4,21.280170373876004,21.97976459936623,15.45685830692621,20.717033224146
692,MCALESTER RGNL AP, OK,34.8822,-95.7831,234.7,44.990156176053006,67.77437754640108,80.35735626980535,55.74562470753392,33.6,65.2,49.5,88.4,64.8,93.0,37.0,83.0,31.736535731187885,55.37415119963784,66.96165685830692,43.32105755732335,1019.49872219593,1013.5837030330466,1014.5045722046176,1018.4476368741226,-9300.150638902034,-5600.745224083295,-634.2887732005432,-6663.24730931212,-9301.889304306673,-5618.582344952468,-683.298325033952,-6674.81431913898,-9302.741457643162,-5621.848121321865,-687.9658216387505,-6678.177257838091,-9303.139895882632,-5624.382571299231,-693.4217745586237,-6680.412774918109,-9302.0028395646,-5622.801086464463,-693.3884563150748,-6678.155451567619,44.990156176053006,82.88890900860117,55.77627515208236,42.08845243729294,67.44640108646446,80.34816659121773,54.5,8.207524846190251,7.517971933001358,5.349705749207787,6.8510996724379964,15.47089446284903,14.950701674966048,21.73648709823449,20.251567618156297,212.53715097018457,172.36713444997736,155.73200543232232,175.89751988769302,1.0818741126360625,2.7443639655952925,2.501765504753282,1.168881609733271,5.0,5.0,5.0,5.0,1.8428774254614293,3.3173381620642823,4.091896785875962,1.7641553579784746,20.6,29.4,31.4,23.4,23.99919545669664,32.65744680851064,28.80701674966048,26.00154422087038
693,MUSKOGEE DAVIS FLD, OK,35.6567,-95.3614,185.9,42.76710837671557,66.42231779085559,79.23046627433229,53.7667290594291,31.2,63.4,47.3,87.5,63.3,92.1,34.5,81.9,30.762375769048745,55.57550928021729,67.80878225441377,42.95666822648573,1020.1739233317558,1014.0329560887278,1014.9325939339068,1019.026158165653,-8445.230052058685,-3411.0453598913537,-149.33286555002266,-4580.017313991577,-8455.693563653573,-3452.6941602535085,-217.5210049796288,-4620.581094992981,-8455.939943208708,-3454.756496152105,-220.90104119511088,-4621.179082826392,-8455.84983435873,-3455.368628338615,-223.15595291987324,-4621.41099672438,-8453.480690960721,-3451.88854685378,-222.968854685378,-4617.251708001872,42.76710837671557,81.97840651878677,53.8037903603182,38.412210127780405,65.89760072430964,79.2272068809416,51.75077211043519,9.895693327023189,9.231190583974652,6.8246717971933,8.597098736546561,6.934595362044487,7.402399275690358,11.301856043458576,8.643752924660738,208.5944155229532,159.6704391127207,150.25033952014485,158.59429106223678,0.9708944628490298,3.335400633770937,3.2481665912177458,1.5689284043051006,1.0,4.0,5.0,4.0,3.188357785139612,4.457220461747397,4.511996378451788,4.009358914365934,22.8,28.7,31.3,27.3,24.854850922858493,32.11177003168854,32.81860570393843,28.424941506785217
694,COFFEYVILLE MUNI AP, KS,37.0911,-95.5664,229.2,39.4742072882158,65.17274784970576,78.64255319148936,51.69143659335517,28.7,61.0,44.6,87.6,61.7,92.3,31.7,80.2,27.602129673450072,53.384880036215485,66.24626527840653,40.33584464202153,1019.7543303360152,1013.4256677229516,1014.5390221819828,1018.4753860552178,-3330.6125887363937,-3366.034676324128,72.96926210955182,-3825.483247543285,-3376.103880738287,-3407.885151652332,3.955319148936172,-3871.7817501169866,-3376.899574065309,-3409.395925758261,1.0276143051154374,-3872.454749649041,-3376.686890676763,-3410.059257582616,-1.0368945224083284,-3872.791483387927,-3367.212304779934,-3405.6013128112268,0.4075147125396104,-3867.2526438933087,39.4742072882158,80.98148483476685,51.70636406176884,34.644013251301466,64.5027161611589,78.63689452240834,49.496630790828256,9.703738760056792,9.609280217292891,7.13612494341331,8.569536733738886,9.674443918599149,8.888682661837935,13.552784065187868,13.046841366401496,194.1883577851396,164.74694431869625,150.6989588048891,188.1132428638278,1.2592049219119734,3.159846084200996,3.179311905839746,1.6326158165652782,5.0,5.0,5.0,5.0,2.514907714150497,3.618379357175193,3.707559981892259,1.933551708001872,24.1,29.5,36.2,30.8,24.932986275437763,32.21068356722498,32.809008601177005,30.189751988769306
695,MINERAL WELLS AP, TX,32.7817,-98.0603,283.5,48.51774727875059,70.52046174739702,82.32485287460389,58.35470285446888,34.6,70.6,50.5,92.3,66.1,97.0,37.5,85.9,33.78584950307619,56.080307831598006,65.41856043458579,44.61712681328966,1018.5212494084242,1012.1716161158894,1013.1556360344048,1017.4701918577445,-3894.486322763843,-1429.9788139429606,29.808918062471705,-2243.6953673373887,-3940.090156176053,-1487.5298325033957,-40.9465368945224,-2303.7026204960225,-3940.553573118788,-1489.465504753282,-44.69714803078317,-2304.6005615348618,-3940.286559394226,-1490.4306020823904,-46.94246265278407,-2305.171502105756,-3933.349219119735,-1486.2314622000906,-46.67659574468085,-2299.6135236312584,48.51774727875059,84.13069262109552,58.38530650444548,45.68021769995267,70.25948392937981,82.3178361249434,57.03411324286383,9.199384761003314,9.89841557265731,7.524535989135356,8.256668226485727,9.829058211074305,7.140923494794025,9.343005885015844,11.90304164716893,176.38902035021297,151.35717519239475,143.65821638750566,152.96583996256433,1.5829626123994325,5.069714803078316,4.933680398370304,2.140102948058025,4.0,4.0,4.0,4.0,3.147657359204922,4.658216387505659,4.399275690357628,3.5058493214787085,32.8,40.4,50.9,40.1,29.03303360151444,40.60488909008601,44.69130828429153,35.85311183902667
696,HOBART MUNI AP, OK,34.9894,-99.0525,474.3,42.37264552768576,67.32838388411045,81.76523313716615,54.093682732803,29.5,65.1,44.9,92.9,64.0,96.6,32.2,84.3,28.588973024136298,51.927342688999545,62.75237664101403,40.01155825924193,1019.0870799810696,1012.2897238569489,1013.599366229063,1017.9360318203088,-1955.1269285376245,-588.1609325486645,-307.2010864644636,-2146.819560131025,-2018.526313298628,-655.3691715708466,-376.5552738795836,-2210.600701918577,-2019.082820634169,-657.2557265731101,-380.0785423268448,-2211.244314459524,-2019.1383341221017,-657.7334540516072,-382.2101403349933,-2211.76317267197,-2011.444817794605,-652.4231326392033,-381.558306926211,-2207.5187646233035,42.37264552768576,82.76192847442282,54.096116050538136,36.9859914813062,66.60203712086917,81.75165233137166,51.43954141319607,12.969758637008992,13.43214124038026,11.186373924852871,12.454000935891436,2.8492191197349737,2.454187415119964,3.513399728383884,3.316565278427702,178.73166114529104,164.65776369397918,167.7170665459484,182.66588675713612,1.73909133932797,5.423358985966501,6.511317338162065,3.0878334113242865,5.0,5.0,5.0,5.0,2.3729294841457644,2.925305568130376,3.96468990493436,2.468881609733271,24.7,32.6,38.3,36.9,26.15319451017511,37.29406971480308,41.91779085559076,33.34066448291998
697,LUFKIN ANGELINA CO AP, TX,31.2361,-94.7544,87.8,53.08485565546616,72.14852874603892,81.69855138071526,61.59045390734674,42.0,72.6,54.8,89.9,68.5,94.6,44.7,86.2,42.27893989588264,61.013490267089175,70.38003621548212,51.494337856808606,1019.6708471367724,1014.3213671344502,1014.7012222725216,1018.426626111371,-9074.996166587787,-5186.894250792213,-1320.997238569489,-7203.065278427703,-9080.58310459063,-5213.455409687642,-1369.2072883657763,-7222.539354234909,-9080.629105537151,-5215.116206428248,-1372.6187415119964,-7222.981890500702,-9080.560577378135,-5216.458850158442,-1376.6279764599367,-7223.397847449695,-9078.87927117842,-5215.44427342689,-1377.2426889995477,-7222.064997660272,53.08485565546616,85.36020823902219,61.81567618156293,51.83715097018457,72.07808963331824,81.69429606156632,61.13982218062704,6.461855182205395,6.5010411951109095,4.816251697600723,5.326111371080954,17.83928064363464,17.712267994567675,24.897329108193755,24.06331305568554,135.45385707524846,150.74875509280218,139.6468990493436,113.8053345811886,1.4854708944628492,3.4565414214576733,2.61765504753282,1.4843238184370613,4.0,4.0,4.0,4.0,4.691433980123048,4.452693526482571,4.178361249434133,3.665886757136173,19.4,27.9,18.5,19.9,20.67387600567913,28.83689452240833,23.75305568130376,21.34389330837623
698,PINE BLUFF GRIDER FLD, AR,34.175,-91.9347,63.1,46.41935636535732,68.82349479402444,79.43309189678588,56.27014506317268,37.0,65.0,49.6,89.0,64.9,90.8,39.3,83.3,36.06360624704212,57.42014486192848,69.04205522861024,46.15021057557323,1020.3916232844296,1015.0092802172928,1015.41914893617,1019.3138979878332,-8917.597302413631,-2335.6510185604343,30.132639203259394,-4647.42274216191,-8924.380075721723,-2383.1958804889086,-35.47351742870077,-4685.565512400562,-8924.443350686228,-2385.172702580353,-39.22879130828429,-4686.291155825924,-8924.400047326077,-2386.8277501131734,-41.65971027614306,-4686.761815629387,-8922.464552768577,-2382.969624264373,-40.54522408329561,-4682.586663547028,46.41935636535732,82.58012675418742,56.31979410388395,43.38684335068623,68.57202354006337,79.42127659574467,55.12386523163313,8.32262186464742,7.482435491172477,5.166093254866456,6.451193261581657,11.504259346900142,14.56822091444092,24.16686283386148,21.98072063640618,204.2962612399432,178.8596650067904,137.83340878225442,163.40383715489003,0.8527685754850923,2.191036668175645,1.629244001810774,0.7912494150678522,1.0,5.0,6.0,1.0,3.635115948887837,4.296061566319602,4.058850158442734,3.462330369677117,18.6,23.6,19.0,18.3,18.64850922858495,24.21720235400634,20.81607062019013,18.09840898455779
699,QUINCY RGNL AP, IL,39.9369,-91.1919,234.4,31.41055371509702,60.85287460389316,74.12272521502943,46.8285446888161,22.1,52.3,38.8,82.5,58.2,85.9,27.5,76.2,22.50823473734027,48.19995473064735,63.26179266636487,36.25156761815629,1019.3118788452438,1013.9861928474422,1015.2954277953826,1018.121431913898,-8751.206862281118,-4352.027433227705,-3.2454956994115,-6854.53373888629,-8758.694557501181,-4386.382073336351,-67.7715708465369,-6876.661815629387,-8758.669853289162,-4387.41521050249,-70.57922136713445,-6877.008048666355,-8758.76819687648,-4388.015753734722,-73.07179719330014,-6877.148525970987,-8756.165641268339,-4383.51213218651,-70.8503847894975,-6874.009312119794,31.41055371509702,75.45885015844274,46.8285446888161,23.67387600567913,59.51982797645993,74.10267089180624,43.10729995320542,10.532134406057738,9.573970122227252,7.002172928927116,9.351006083294337,4.022432560340748,4.942870076957899,8.38257129923042,5.169162377164249,259.6157122574539,183.9660479855138,173.42915346310548,227.40617688348152,2.6117368670137244,1.922408329560888,1.7177908555907653,2.363219466541881,8.0,5.0,5.0,5.0,5.349266445811642,5.458578542326845,4.5310095065640565,6.302292934019654,22.9,16.6,22.4,21.9,21.956601987695223,20.83911272068809,22.1961521050249,22.73977538605521
700,HILL CITY MUNI AP, KS,39.3756,-99.8297,666.9,33.0737813535258,60.06708918062472,76.12584880036215,45.59883013570426,20.4,58.4,35.2,89.2,56.4,94.0,23.6,79.8,20.32243256034075,44.56749660479856,59.718877320054325,31.437576041179227,1019.1710837671556,1012.4779085559078,1013.5454051607064,1017.8583528310716,-350.8261713203975,-1663.8627433227707,-83.69135355364419,-355.66607393542347,-422.7309985802178,-1719.300407424174,-156.35246717971933,-432.2338792700047,-423.4226218646474,-1720.9457673155275,-158.7672702580353,-433.11558259241934,-423.8596781826787,-1721.6964237211407,-160.07270258035308,-433.2423490875059,-412.8846663511595,-1714.392394748755,-157.50778632865547,-425.8256434253626,33.0737813535258,76.57659574468086,45.59883013570426,26.635778513961192,58.53816206428249,76.07899502037121,42.031679925128685,9.617652626597254,10.838524219103666,8.569262109551833,9.128544688816095,9.016895409370564,6.981122679945677,10.225894069714805,10.133270940570894,288.1528632276384,185.21186057039384,150.89271163422364,277.123069723912,3.362091812588736,2.3932548664554094,3.068220914440924,2.6591483387927,7.0,5.0,5.0,7.0,5.256980596308566,4.07559981892259,4.133544590312359,4.975198876930276,21.7,17.2,24.7,20.7,22.514671083767155,20.493345405160703,25.21140787686736,22.97969115582592
701,EL DORADO S AR RGNL AP, AR,33.2208,-92.8142,76.8,47.90108849976337,68.92607514712539,79.65916704391127,56.83341132428638,37.5,68.0,49.6,89.4,64.6,92.0,39.5,84.3,38.32569805963085,59.15196921684021,69.80013580805795,48.37735142723444,1020.1204448651208,1014.8160253508375,1015.1736532367588,1019.0688816097334,-8860.768480832938,-3689.509823449525,-364.72666364870986,-5100.502526906878,-8867.306341694271,-3728.5459031235855,-423.5741964689905,-5134.366588675713,-8867.6744439186,-3730.312222725215,-427.7841557265732,-5135.668647636874,-8867.587931850449,-3731.6510638297873,-431.007197827071,-5135.996630790828,-8865.452437292948,-3729.073200543232,-429.9648709823449,-5132.496771174545,47.90108849976337,83.04427342688999,56.946279831539535,45.9959772834832,68.78886373924853,79.65350837483022,56.10374356574637,6.276810222432561,5.920371208691715,4.3784065187867816,4.850444548432383,21.03729294841457,24.076641014033505,31.97609778180172,32.03649976602714,148.28963558920967,162.84608420099593,137.74875509280218,120.8465138043987,0.7905821107430194,2.113671344499773,1.5226799456767768,0.7317735142723443,5.0,5.0,5.0,5.0,3.609559867486985,4.190583974649162,4.062019013128112,3.573701450631727,16.2,18.1,14.0,12.0,16.890866067203028,22.13241285649616,19.39461294703485,15.326438933083764
702,RUSSELL MUNI AP, KS,38.8761,-98.8092,568.1,33.64316138192144,61.16636487098234,76.55070167496605,46.77959756668226,21.3,58.4,37.3,89.0,58.3,92.8,24.3,79.3,22.039185991481308,46.82304210049796,61.430013580805806,33.56190921853065,1018.8866540463796,1012.2144861928474,1013.4966047985514,1017.5184370613008,-1724.6559867486983,-2005.2110004526933,62.32381167949298,-596.0087037903604,-1785.990156176053,-2058.857763693979,-11.245043005885018,-670.9983153954141,-1786.7272124940846,-2060.6283838841105,-13.589497510185604,-671.8680861020122,-1786.705016564127,-2061.2596650067903,-15.26930737890448,-672.1105287786617,-1777.5465688594418,-2055.069850611136,-12.925260298777724,-664.6260177819373,33.64316138192144,77.3235400633771,46.77959756668226,25.94197823000473,59.53182435491172,76.50063377093709,42.44978942442677,12.29110269758637,13.496921684019917,11.405839746491624,12.176696303228828,2.380785612872693,2.1855590765052058,2.920009053870529,2.672016846045859,250.0563180312352,172.3037573562698,158.0547759167044,224.67290594291063,2.3982016090866067,3.2518334087822542,5.6272068809416025,2.837482452035564,5.0,5.0,5.0,5.0,4.189777567439659,3.961521050248981,3.82571299230421,4.090781469349555,21.9,22.3,34.5,22.0,21.890960719356364,26.57043911272069,35.85119963784518,26.586195601310248
